"","treatment","woreAnticonflictWristband","studentID","eligible","hasOlderSiblings","friend1","friend2","friend3","friend4","friend5","friend6","friend7","friend8","friend9","friend10","grade","black","female","school_id","student_block","hasCellphone","hasCollegePlan","hispanic"
"8210",0,0,"SCHID48_STID132",0,1,"SCHID48_STID85","SCHID48_STID86","SCHID48_STID102","SCHID48_STID138","SCHID48_STID167","SCHID48_STID149","SCHID48_STID148","SCHID48_STID135","SCHID48_STID124","SCHID48_STID128",7,0,0,48,0,1,1,0
"8211",0,NA,"SCHID48_STID135",0,1,"SCHID48_STID98","SCHID48_STID41","SCHID48_STID153","SCHID48_STID148","SCHID48_STID34","SCHID48_STID100","SCHID48_STID111","SCHID48_STID108","SCHID48_STID112","SCHID48_STID139",7,0,0,48,0,1,1,1
"8212",0,1,"SCHID48_STID136",0,1,"SCHID48_STID147","SCHID48_STID112","SCHID48_STID301","SCHID48_STID302","SCHID48_STID309","SCHID48_STID108","SCHID48_STID251","SCHID48_STID297","SCHID48_STID261","SCHID48_STID127",7,0,0,48,0,1,1,1
"8213",0,1,"SCHID48_STID137",0,1,"SCHID48_STID107","SCHID48_STID111","SCHID48_STID114","SCHID48_STID98","SCHID48_STID123","SCHID48_STID148","SCHID48_STID162","SCHID48_STID173","SCHID48_STID195","SCHID48_STID161",7,0,0,48,0,1,1,1
"8214",0,1,"SCHID48_STID138",0,1,"SCHID48_STID128","SCHID48_STID106","SCHID48_STID92","SCHID48_STID132","SCHID48_STID167","SCHID48_STID111","SCHID48_STID77","SCHID48_STID90","SCHID48_STID166","SCHID48_STID24",7,0,0,48,0,1,1,1
"8215",0,NA,"SCHID48_STID139",0,NA,"SCHID48_STID90","SCHID48_STID153","SCHID48_STID146","SCHID48_STID157","SCHID48_STID119","SCHID48_STID154","SCHID48_STID115","SCHID48_STID137",NA,NA,7,0,0,48,0,NA,1,1
"8216",0,1,"SCHID48_STID140",0,0,"SCHID48_STID92","SCHID48_STID113","SCHID48_STID130","SCHID48_STID149","SCHID48_STID91","SCHID48_STID170","SCHID48_STID104",NA,NA,NA,7,NA,0,48,0,1,0,NA
"8217",0,0,"SCHID48_STID141",0,0,"SCHID48_STID112","SCHID48_STID265","SCHID48_STID163","SCHID48_STID161","SCHID48_STID108","SCHID48_STID16","SCHID48_STID90","SCHID48_STID129","SCHID48_STID107","SCHID48_STID96",7,0,0,48,0,0,1,1
"8218",0,0,"SCHID48_STID142",0,1,"SCHID48_STID81","SCHID48_STID2","SCHID48_STID122","SCHID48_STID91","SCHID48_STID101","SCHID48_STID103","SCHID48_STID90","SCHID48_STID31","SCHID48_STID111","SCHID48_STID114",7,0,0,48,0,1,1,1
"8219",0,0,"SCHID48_STID143",0,0,"SCHID48_STID304","SCHID48_STID109","SCHID48_STID94","SCHID48_STID6",NA,NA,NA,NA,NA,NA,7,0,0,48,0,1,0,1
"8220",0,1,"SCHID48_STID144",0,0,"SCHID48_STID156","SCHID48_STID11","SCHID48_STID127","SCHID48_STID76","SCHID48_STID65","SCHID48_STID254","SCHID48_STID111","SCHID48_STID112","SCHID48_STID161","SCHID48_STID113",7,0,0,48,0,1,1,1
"8221",0,0,"SCHID48_STID145",0,0,"SCHID48_STID114","SCHID48_STID127","SCHID48_STID144","SCHID48_STID149","SCHID48_STID112","SCHID48_STID29",NA,NA,NA,NA,7,0,0,48,0,1,1,0
"8222",0,0,"SCHID48_STID146",1,0,"SCHID48_STID153","SCHID48_STID139","SCHID48_STID157","SCHID48_STID119","SCHID48_STID90","SCHID48_STID278","SCHID48_STID115","SCHID48_STID111",NA,NA,7,0,0,48,3,1,1,1
"8223",0,1,"SCHID48_STID147",0,0,"SCHID48_STID165","SCHID48_STID68","SCHID48_STID104","SCHID48_STID103","SCHID48_STID100","SCHID48_STID166","SCHID48_STID136","SCHID48_STID101","SCHID48_STID118","SCHID48_STID95",7,0,0,48,0,1,1,1
"8224",1,1,"SCHID48_STID148",1,0,"SCHID48_STID135","SCHID48_STID157","SCHID48_STID124","SCHID48_STID154","SCHID48_STID153","SCHID48_STID132","SCHID48_STID156","SCHID48_STID98","SCHID48_STID87",NA,7,0,0,48,3,0,1,0
"8225",0,1,"SCHID48_STID149",0,1,"SCHID48_STID153","SCHID48_STID132","SCHID48_STID129","SCHID48_STID167","SCHID48_STID85","SCHID48_STID86","SCHID48_STID93","SCHID48_STID98","SCHID48_STID102","SCHID48_STID112",7,0,0,48,0,1,1,1
"8226",0,1,"SCHID48_STID150",0,1,"SCHID48_STID108","SCHID48_STID131","SCHID48_STID155","SCHID48_STID152","SCHID48_STID166","SCHID48_STID105","SCHID48_STID220","SCHID48_STID301","SCHID48_STID263",NA,7,0,0,48,0,1,1,0
"8227",0,1,"SCHID48_STID151",0,0,"SCHID48_STID152","SCHID48_STID112","SCHID48_STID150","SCHID48_STID129","SCHID48_STID131","SCHID48_STID179","SCHID48_STID220","SCHID48_STID233","SCHID48_STID213","SCHID48_STID100",7,0,0,48,0,1,1,0
"8228",0,1,"SCHID48_STID153",0,0,"SCHID48_STID146","SCHID48_STID139","SCHID48_STID90","SCHID48_STID118","SCHID48_STID80","SCHID48_STID98","SCHID48_STID135","SCHID48_STID286",NA,NA,7,0,0,48,0,1,1,1
"8229",0,1,"SCHID48_STID154",0,1,"SCHID48_STID87","SCHID48_STID90","SCHID48_STID108","SCHID48_STID111","SCHID48_STID127","SCHID48_STID161","SCHID48_STID162","SCHID48_STID134","SCHID48_STID163","SCHID48_STID3",7,0,0,48,0,1,1,1
"8230",0,1,"SCHID48_STID155",0,1,"SCHID48_STID131","SCHID48_STID209","SCHID48_STID150","SCHID48_STID77","SCHID48_STID66","SCHID48_STID89","SCHID48_STID90","SCHID48_STID68","SCHID48_STID152","SCHID48_STID239",7,0,0,48,0,1,1,1
"8231",0,1,"SCHID48_STID156",0,0,"SCHID48_STID168","SCHID48_STID49","SCHID48_STID8","SCHID48_STID144","SCHID48_STID27","SCHID48_STID67","SCHID48_STID96","SCHID48_STID111","SCHID48_STID23","SCHID48_STID33",7,0,0,48,0,1,1,0
"8232",0,1,"SCHID48_STID157",1,1,"SCHID48_STID119","SCHID48_STID139","SCHID48_STID165","SCHID48_STID115","SCHID48_STID147","SCHID48_STID132","SCHID48_STID95",NA,NA,NA,7,0,0,48,4,1,1,1
"8233",0,0,"SCHID48_STID158",0,1,"SCHID48_STID80","SCHID48_STID112","SCHID48_STID119","SCHID48_STID93","SCHID48_STID104","SCHID48_STID129","SCHID48_STID166","SCHID48_STID62","SCHID48_STID152","SCHID48_STID141",7,0,0,48,0,1,1,0
"8234",0,0,"SCHID48_STID159",0,1,"SCHID48_STID122","SCHID48_STID161","SCHID48_STID88","SCHID48_STID110",NA,NA,NA,NA,NA,NA,7,0,0,48,0,0,1,0
"8235",0,1,"SCHID48_STID160",0,0,"SCHID48_STID91","SCHID48_STID170","SCHID48_STID113","SCHID48_STID140","SCHID48_STID130","SCHID48_STID169",NA,NA,NA,NA,7,0,0,48,0,1,1,0
"8236",0,1,"SCHID48_STID161",0,0,"SCHID48_STID62","SCHID48_STID--blank--","SCHID48_STID--blank--",NA,NA,NA,NA,NA,NA,NA,7,0,0,48,0,1,0,1
"8237",0,1,"SCHID48_STID162",0,1,"SCHID48_STID107","SCHID48_STID122","SCHID48_STID137","SCHID48_STID149","SCHID48_STID166",NA,NA,NA,NA,NA,7,0,0,48,0,NA,1,0
"8238",0,1,"SCHID48_STID163",0,0,"SCHID48_STID134","SCHID48_STID114","SCHID48_STID141","SCHID48_STID165","SCHID48_STID24",NA,NA,NA,NA,NA,7,0,0,48,0,0,1,1
"8239",0,0,"SCHID48_STID164",0,1,"SCHID48_STID136","SCHID48_STID158","SCHID48_STID104",NA,NA,NA,NA,NA,NA,NA,7,0,0,48,0,1,1,1
"8240",0,NA,"SCHID48_STID165",0,1,"SCHID48_STID297","SCHID48_STID306","SCHID48_STID325","SCHID48_STID261","SCHID48_STID157","SCHID48_STID139","SCHID48_STID147","SCHID48_STID258","SCHID48_STID307","SCHID48_STID305",7,0,0,48,0,NA,1,1
"8241",0,1,"SCHID48_STID166",0,1,"SCHID48_STID101","SCHID48_STID2","SCHID48_STID113","SCHID48_STID104","SCHID48_STID105",NA,NA,NA,NA,NA,7,0,0,48,0,1,1,0
"8242",0,1,"SCHID48_STID167",0,1,"SCHID48_STID111","SCHID48_STID106","SCHID48_STID132","SCHID48_STID128","SCHID48_STID138","SCHID48_STID157","SCHID48_STID168","SCHID48_STID85","SCHID48_STID92","SCHID48_STID153",7,0,0,48,0,0,1,1
"8243",0,1,"SCHID48_STID168",1,1,"SCHID48_STID156","SCHID48_STID128","SCHID48_STID27","SCHID48_STID8","SCHID48_STID167","SCHID48_STID157","SCHID48_STID102","SCHID48_STID96","SCHID48_STID85",NA,7,0,0,48,3,0,1,0
"8244",0,0,"SCHID48_STID169",0,1,"SCHID48_STID91","SCHID48_STID113","SCHID48_STID117","SCHID48_STID140","SCHID48_STID160","SCHID48_STID170","SCHID48_STID103",NA,NA,NA,7,1,0,48,0,1,NA,0
"8245",0,NA,"SCHID48_STID170",1,0,"SCHID48_STID91","SCHID48_STID160","SCHID48_STID10","SCHID48_STID113",NA,NA,NA,NA,NA,NA,7,0,0,48,3,1,1,1
"8246",0,1,"SCHID48_STID171",0,0,"SCHID48_STID216","SCHID48_STID205","SCHID48_STID268","SCHID48_STID187","SCHID48_STID260","SCHID48_STID244","SCHID48_STID189","SCHID48_STID207","SCHID48_STID191","SCHID48_STID196",8,0,1,48,0,1,1,1
"8247",0,1,"SCHID48_STID172",0,0,"SCHID48_STID139","SCHID48_STID194","SCHID48_STID290","SCHID48_STID21","SCHID48_STID74","SCHID48_STID176","SCHID48_STID205","SCHID48_STID85",NA,NA,8,0,1,48,0,1,1,1
"8248",0,1,"SCHID48_STID173",0,1,"SCHID48_STID220","SCHID48_STID224","SCHID48_STID177","SCHID48_STID213","SCHID48_STID233","SCHID48_STID230","SCHID48_STID12","SCHID48_STID212","SCHID48_STID27","SCHID48_STID211",8,0,1,48,0,1,0,1
"8249",0,1,"SCHID48_STID174",0,NA,"SCHID48_STID180","SCHID48_STID185","SCHID48_STID186","SCHID48_STID184","SCHID48_STID275","SCHID48_STID210","SCHID48_STID231","SCHID48_STID198","SCHID48_STID246","SCHID48_STID235",8,0,1,48,0,1,1,0
"8250",0,1,"SCHID48_STID175",0,0,"SCHID48_STID200","SCHID48_STID188","SCHID48_STID231","SCHID48_STID193","SCHID48_STID189","SCHID48_STID209","SCHID48_STID218",NA,NA,NA,8,0,1,48,0,1,1,0
"8251",0,NA,"SCHID48_STID176",0,1,"SCHID48_STID194","SCHID48_STID172","SCHID48_STID206","SCHID48_STID239","SCHID48_STID202",NA,NA,NA,NA,NA,8,0,1,48,0,1,0,0
"8252",0,1,"SCHID48_STID177",0,0,"SCHID48_STID173","SCHID48_STID220","SCHID48_STID224","SCHID48_STID213","SCHID48_STID233","SCHID48_STID211","SCHID48_STID3","SCHID48_STID301","SCHID48_STID302","SCHID48_STID207",8,0,1,48,0,1,1,1
"8253",0,1,"SCHID48_STID178",0,1,"SCHID48_STID203","SCHID48_STID196","SCHID48_STID229","SCHID48_STID192","SCHID48_STID238","SCHID48_STID236","SCHID48_STID243",NA,NA,NA,8,0,1,48,0,1,1,1
"8254",0,1,"SCHID48_STID179",1,1,"SCHID48_STID225","SCHID48_STID183","SCHID48_STID233","SCHID48_STID213","SCHID48_STID307","SCHID48_STID253","SCHID48_STID257","SCHID48_STID251","SCHID48_STID93","SCHID48_STID267",8,0,1,48,2,1,1,0
"8255",0,1,"SCHID48_STID180",0,1,"SCHID48_STID223","SCHID48_STID235","SCHID48_STID246","SCHID48_STID219","SCHID48_STID258","SCHID48_STID216","SCHID48_STID174","SCHID48_STID231","SCHID48_STID171","SCHID48_STID198",8,0,1,48,0,1,1,0
"8256",0,1,"SCHID48_STID181",0,1,"SCHID48_STID173","SCHID48_STID220","SCHID48_STID224","SCHID48_STID213","SCHID48_STID301","SCHID48_STID197","SCHID48_STID189","SCHID48_STID247","SCHID48_STID269","SCHID48_STID265",8,0,1,48,0,0,1,0
"8257",0,NA,"SCHID48_STID182",0,1,"SCHID48_STID96","SCHID48_STID217","SCHID48_STID216","SCHID48_STID190","SCHID48_STID218","SCHID48_STID210","SCHID48_STID268","SCHID48_STID209","SCHID48_STID27","SCHID48_STID73",8,0,1,48,0,1,0,0
"8258",0,NA,"SCHID48_STID183",0,1,"SCHID48_STID301","SCHID48_STID179","SCHID48_STID225","SCHID48_STID267","SCHID48_STID307","SCHID48_STID212","SCHID48_STID213","SCHID48_STID233","SCHID48_STID253","SCHID48_STID265",8,0,1,48,0,1,1,1
"8259",0,0,"SCHID48_STID184",1,0,"SCHID48_STID186","SCHID48_STID236","SCHID48_STID268","SCHID48_STID77","SCHID48_STID207","SCHID48_STID174","SCHID48_STID189",NA,NA,NA,8,0,1,48,2,1,1,1
"8260",0,0,"SCHID48_STID185",0,0,"SCHID48_STID237","SCHID48_STID198","SCHID48_STID281","SCHID48_STID246","SCHID48_STID321",NA,NA,NA,NA,NA,8,0,1,48,0,1,1,1
"8261",0,1,"SCHID48_STID186",0,0,"SCHID48_STID184","SCHID48_STID193","SCHID48_STID280","SCHID48_STID245","SCHID48_STID207","SCHID48_STID209","SCHID48_STID189","SCHID48_STID258","SCHID48_STID222","SCHID48_STID236",8,0,1,48,0,1,1,1
"8262",0,NA,"SCHID48_STID187",0,0,"SCHID48_STID202","SCHID48_STID205","SCHID48_STID216","SCHID48_STID219","SCHID48_STID268","SCHID48_STID290","SCHID48_STID232","SCHID48_STID221","SCHID48_STID207",NA,8,0,1,48,0,1,1,0
"8263",0,1,"SCHID48_STID189",0,0,"SCHID48_STID245","SCHID48_STID223","SCHID48_STID207","SCHID48_STID209","SCHID48_STID239","SCHID48_STID175",NA,NA,NA,NA,8,0,1,48,0,1,0,1
"8264",0,1,"SCHID48_STID190",0,0,"SCHID48_STID209","SCHID48_STID217","SCHID48_STID230","SCHID48_STID218","SCHID48_STID223","SCHID48_STID221","SCHID48_STID182",NA,NA,NA,8,0,1,48,0,1,1,1
"8265",0,0,"SCHID48_STID191",0,0,"SCHID48_STID244","SCHID48_STID226","SCHID48_STID204","SCHID48_STID229",NA,NA,NA,NA,NA,NA,8,0,1,48,0,1,1,0
"8266",0,NA,"SCHID48_STID192",1,1,"SCHID48_STID206","SCHID48_STID239","SCHID48_STID272","SCHID48_STID181","SCHID48_STID229","SCHID48_STID220","SCHID48_STID211","SCHID48_STID196",NA,NA,8,0,1,48,4,1,1,1
"8267",0,1,"SCHID48_STID193",0,1,"SCHID48_STID212","SCHID48_STID188","SCHID48_STID200","SCHID48_STID177",NA,NA,NA,NA,NA,NA,8,0,1,48,0,1,1,1
"8268",0,1,"SCHID48_STID194",0,1,"SCHID48_STID172","SCHID48_STID176","SCHID48_STID244","SCHID48_STID214",NA,NA,NA,NA,NA,NA,8,0,1,48,0,0,0,1
"8269",0,1,"SCHID48_STID195",0,1,"SCHID48_STID229","SCHID48_STID66","SCHID48_STID198","SCHID48_STID242","SCHID48_STID254","SCHID48_STID185","SCHID48_STID299","SCHID48_STID309","SCHID48_STID249",NA,8,0,1,48,0,1,1,1
"8270",0,1,"SCHID48_STID196",0,1,"SCHID48_STID208","SCHID48_STID211","SCHID48_STID228","SCHID48_STID242","SCHID48_STID255","SCHID48_STID230","SCHID48_STID178","SCHID48_STID206","SCHID48_STID192","SCHID48_STID207",8,1,1,48,0,1,1,1
"8271",0,NA,"SCHID48_STID197",0,1,"SCHID48_STID211","SCHID48_STID215","SCHID48_STID247","SCHID48_STID196","SCHID48_STID208","SCHID48_STID117","SCHID48_STID212","SCHID48_STID255","SCHID48_STID23","SCHID48_STID238",8,0,1,48,0,1,1,1
"8272",1,1,"SCHID48_STID198",1,1,"SCHID48_STID237","SCHID48_STID185","SCHID48_STID246","SCHID48_STID235","SCHID48_STID222","SCHID48_STID233",NA,NA,NA,NA,8,0,1,48,2,1,1,0
"8273",0,1,"SCHID48_STID199",0,1,"SCHID48_STID202","SCHID48_STID187","SCHID48_STID209",NA,NA,NA,NA,NA,NA,NA,8,0,1,48,0,0,1,0
"8274",0,1,"SCHID48_STID200",0,1,"SCHID48_STID188","SCHID48_STID193","SCHID48_STID223","SCHID48_STID280","SCHID48_STID175","SCHID48_STID233",NA,NA,NA,NA,8,0,1,48,0,1,1,0
"8275",0,1,"SCHID48_STID201",0,0,"SCHID48_STID209","SCHID48_STID306","SCHID48_STID179","SCHID48_STID225","SCHID48_STID183","SCHID48_STID217","SCHID48_STID213","SCHID48_STID230","SCHID48_STID253","SCHID48_STID307",8,0,1,48,0,1,1,0
"8276",0,1,"SCHID48_STID202",0,1,"SCHID48_STID187","SCHID48_STID172","SCHID48_STID--blank--",NA,NA,NA,NA,NA,NA,NA,8,0,1,48,0,1,1,0
"8277",0,1,"SCHID48_STID203",0,1,"SCHID48_STID299","SCHID48_STID24","SCHID48_STID218","SCHID48_STID230","SCHID48_STID18","SCHID48_STID151","SCHID48_STID196","SCHID48_STID2",NA,NA,8,0,1,48,0,1,1,1
"8278",0,1,"SCHID48_STID204",0,1,"SCHID48_STID238","SCHID48_STID222","SCHID48_STID267","SCHID48_STID274","SCHID48_STID269","SCHID48_STID183",NA,NA,NA,NA,8,0,1,48,0,1,1,1
"8279",0,1,"SCHID48_STID205",0,1,"SCHID48_STID216","SCHID48_STID268","SCHID48_STID187","SCHID48_STID171","SCHID48_STID290","SCHID48_STID202","SCHID48_STID236","SCHID48_STID244","SCHID48_STID299",NA,8,0,1,48,0,1,1,1
"8280",0,NA,"SCHID48_STID206",0,0,"SCHID48_STID192","SCHID48_STID230","SCHID48_STID272","SCHID48_STID222","SCHID48_STID177","SCHID48_STID201","SCHID48_STID211","SCHID48_STID189","SCHID48_STID239","SCHID48_STID204",8,0,1,48,0,1,1,1
"8281",0,1,"SCHID48_STID207",0,1,"SCHID48_STID27","SCHID48_STID272","SCHID48_STID189","SCHID48_STID218","SCHID48_STID184","SCHID48_STID187","SCHID48_STID230","SCHID48_STID223","SCHID48_STID245","SCHID48_STID231",8,0,1,48,0,0,1,1
"8282",0,1,"SCHID48_STID208",0,1,"SCHID48_STID196","SCHID48_STID211","SCHID48_STID255","SCHID48_STID262","SCHID48_STID24","SCHID48_STID272","SCHID48_STID315","SCHID48_STID252","SCHID48_STID268","SCHID48_STID240",8,1,1,48,0,1,0,0
"8283",0,1,"SCHID48_STID209",0,1,"SCHID48_STID217","SCHID48_STID190","SCHID48_STID155","SCHID48_STID230","SCHID48_STID131","SCHID48_STID201","SCHID48_STID299","SCHID48_STID43","SCHID48_STID243","SCHID48_STID45",8,0,1,48,0,1,1,0
"8284",0,1,"SCHID48_STID210",0,1,"SCHID48_STID71","SCHID48_STID180","SCHID48_STID243","SCHID48_STID230","SCHID48_STID221","SCHID48_STID196","SCHID48_STID182","SCHID48_STID60","SCHID48_STID174","SCHID48_STID231",8,0,1,48,0,1,0,1
"8285",0,1,"SCHID48_STID211",0,1,"SCHID48_STID208","SCHID48_STID196","SCHID48_STID230","SCHID48_STID192","SCHID48_STID197","SCHID48_STID228","SCHID48_STID255","SCHID48_STID303","SCHID48_STID213",NA,8,1,1,48,0,1,1,1
"8286",0,0,"SCHID48_STID212",0,1,"SCHID48_STID240","SCHID48_STID193","SCHID48_STID177","SCHID48_STID173","SCHID48_STID220","SCHID48_STID179","SCHID48_STID183","SCHID48_STID225","SCHID48_STID201","SCHID48_STID197",8,0,1,48,0,1,1,1
"8287",0,1,"SCHID48_STID213",0,1,"SCHID48_STID233","SCHID48_STID3","SCHID48_STID183","SCHID48_STID220","SCHID48_STID179","SCHID48_STID321","SCHID48_STID225","SCHID48_STID267","SCHID48_STID204","SCHID48_STID173",8,0,1,48,0,1,1,0
"8288",0,1,"SCHID48_STID214",0,1,"SCHID48_STID189","SCHID48_STID207","SCHID48_STID294","SCHID48_STID245","SCHID48_STID223","SCHID48_STID300",NA,NA,NA,NA,8,0,1,48,0,1,1,1
"8289",0,1,"SCHID48_STID215",0,1,"SCHID48_STID197","SCHID48_STID211","SCHID48_STID196","SCHID48_STID195","SCHID48_STID222","SCHID48_STID255","SCHID48_STID259","SCHID48_STID173","SCHID48_STID181","SCHID48_STID228",8,0,1,48,0,1,1,1
"8290",0,1,"SCHID48_STID216",0,0,"SCHID48_STID205","SCHID48_STID235","SCHID48_STID268","SCHID48_STID246","SCHID48_STID290","SCHID48_STID237","SCHID48_STID287","SCHID48_STID171","SCHID48_STID292","SCHID48_STID260",8,0,1,48,0,1,1,1
"8291",0,0,"SCHID48_STID217",0,1,"SCHID48_STID209","SCHID48_STID190","SCHID48_STID182","SCHID48_STID201","SCHID48_STID230","SCHID48_STID211","SCHID48_STID131","SCHID48_STID155",NA,NA,8,0,1,48,0,1,1,0
"8292",0,1,"SCHID48_STID218",0,1,"SCHID48_STID188","SCHID48_STID193","SCHID48_STID200","SCHID48_STID203","SCHID48_STID240","SCHID48_STID299","SCHID48_STID268","SCHID48_STID24","SCHID48_STID53",NA,8,0,1,48,0,1,1,1
"8293",0,0,"SCHID48_STID219",0,0,"SCHID48_STID221","SCHID48_STID226","SCHID48_STID244","SCHID48_STID180","SCHID48_STID172","SCHID48_STID207","SCHID48_STID232","SCHID48_STID231","SCHID48_STID223","SCHID48_STID187",8,NA,1,48,0,1,1,NA
"8294",0,1,"SCHID48_STID220",0,1,"SCHID48_STID173","SCHID48_STID253","SCHID48_STID213","SCHID48_STID12","SCHID48_STID27","SCHID48_STID3","SCHID48_STID240","SCHID48_STID237","SCHID48_STID185","SCHID48_STID198",8,0,1,48,0,1,1,0
"8295",0,1,"SCHID48_STID221",0,1,"SCHID48_STID219","SCHID48_STID226","SCHID48_STID236","SCHID48_STID292","SCHID48_STID244","SCHID48_STID314","SCHID48_STID287","SCHID48_STID299","SCHID48_STID190",NA,8,0,1,48,0,1,1,1
"8296",0,1,"SCHID48_STID222",0,0,"SCHID48_STID195","SCHID48_STID224","SCHID48_STID198","SCHID48_STID242","SCHID48_STID254","SCHID48_STID286","SCHID48_STID204","SCHID48_STID247","SCHID48_STID193","SCHID48_STID188",8,0,1,48,0,1,1,1
"8297",0,1,"SCHID48_STID223",0,0,"SCHID48_STID245","SCHID48_STID200","SCHID48_STID193","SCHID48_STID188","SCHID48_STID189","SCHID48_STID207","SCHID48_STID246","SCHID48_STID297","SCHID48_STID261","SCHID48_STID280",8,0,1,48,0,1,1,0
"8298",0,NA,"SCHID48_STID224",0,1,"SCHID48_STID173","SCHID48_STID220","SCHID48_STID177","SCHID48_STID222","SCHID48_STID195",NA,NA,NA,NA,NA,8,1,1,48,0,1,NA,1
"8299",0,NA,"SCHID48_STID225",0,1,"SCHID48_STID179","SCHID48_STID183","SCHID48_STID201","SCHID48_STID212","SCHID48_STID307","SCHID48_STID267","SCHID48_STID233","SCHID48_STID213","SCHID48_STID265","SCHID48_STID253",8,0,1,48,0,1,1,0
"8300",0,0,"SCHID48_STID226",1,1,"SCHID48_STID244","SCHID48_STID219","SCHID48_STID221","SCHID48_STID283","SCHID48_STID275","SCHID48_STID295","SCHID48_STID182","SCHID48_STID236","SCHID48_STID191","SCHID48_STID243",8,0,1,48,2,1,1,0
"8301",1,1,"SCHID48_STID227",1,1,"SCHID48_STID238","SCHID48_STID274","SCHID48_STID269","SCHID48_STID322","SCHID48_STID173","SCHID48_STID204","SCHID48_STID315","SCHID48_STID312",NA,NA,8,1,1,48,2,1,1,1
"8302",1,0,"SCHID48_STID229",1,1,"SCHID48_STID178","SCHID48_STID180","SCHID48_STID191","SCHID48_STID196","SCHID48_STID214","SCHID48_STID219","SCHID48_STID231","SCHID48_STID243","SCHID48_STID192","SCHID48_STID203",8,0,1,48,2,0,0,0
"8303",0,1,"SCHID48_STID230",0,1,"SCHID48_STID220","SCHID48_STID173","SCHID48_STID211","SCHID48_STID233","SCHID48_STID27","SCHID48_STID12","SCHID48_STID73","SCHID48_STID216","SCHID48_STID50","SCHID48_STID8",8,0,1,48,0,1,1,1
"8304",1,0,"SCHID48_STID231",1,0,"SCHID48_STID189","SCHID48_STID207","SCHID48_STID219","SCHID48_STID223","SCHID48_STID236","SCHID48_STID243","SCHID48_STID244","SCHID48_STID175","SCHID48_STID174",NA,8,0,1,48,4,1,1,1
"8305",0,0,"SCHID48_STID232",0,1,"SCHID48_STID186","SCHID48_STID187","SCHID48_STID219","SCHID48_STID229","SCHID48_STID182","SCHID48_STID34","SCHID48_STID280","SCHID48_STID299","SCHID48_STID221","SCHID48_STID178",8,0,1,48,0,1,0,0
"8306",0,NA,"SCHID48_STID233",0,0,"SCHID48_STID213","SCHID48_STID220","SCHID48_STID177","SCHID48_STID173","SCHID48_STID258","SCHID48_STID3","SCHID48_STID179","SCHID48_STID183","SCHID48_STID225","SCHID48_STID321",8,0,1,48,0,1,1,0
"8307",0,1,"SCHID48_STID235",0,1,"SCHID48_STID246","SCHID48_STID216","SCHID48_STID242","SCHID48_STID266","SCHID48_STID281","SCHID48_STID268","SCHID48_STID205","SCHID48_STID258","SCHID48_STID180","SCHID48_STID198",8,0,1,48,0,1,1,0
"8308",0,1,"SCHID48_STID236",0,0,"SCHID48_STID226","SCHID48_STID275","SCHID48_STID283","SCHID48_STID205","SCHID48_STID184","SCHID48_STID268","SCHID48_STID186",NA,NA,NA,8,0,1,48,0,1,1,1
"8309",1,1,"SCHID48_STID237",1,1,"SCHID48_STID185","SCHID48_STID198","SCHID48_STID318","SCHID48_STID280","SCHID48_STID216","SCHID48_STID254","SCHID48_STID239",NA,NA,NA,8,0,1,48,4,1,1,1
"8310",0,0,"SCHID48_STID238",0,1,"SCHID48_STID178","SCHID48_STID181","SCHID48_STID204","SCHID48_STID212","SCHID48_STID220","SCHID48_STID225","SCHID48_STID227","SCHID48_STID240",NA,NA,8,0,1,48,0,1,1,1
"8311",0,1,"SCHID48_STID239",0,0,"SCHID48_STID75","SCHID48_STID189","SCHID48_STID201","SCHID48_STID129","SCHID48_STID131","SCHID48_STID272","SCHID48_STID161","SCHID48_STID299","SCHID48_STID29","SCHID48_STID230",8,0,1,48,0,1,1,1
"8312",0,NA,"SCHID48_STID240",0,1,"SCHID48_STID212","SCHID48_STID179","SCHID48_STID183","SCHID48_STID213","SCHID48_STID239","SCHID48_STID201","SCHID48_STID204","SCHID48_STID208","SCHID48_STID220","SCHID48_STID173",8,0,1,48,0,1,1,1
"8313",0,0,"SCHID48_STID242",1,1,"SCHID48_STID235","SCHID48_STID222","SCHID48_STID246","SCHID48_STID258","SCHID48_STID292","SCHID48_STID216","SCHID48_STID195","SCHID48_STID254","SCHID48_STID198","SCHID48_STID287",8,0,1,48,2,1,1,1
"8314",0,0,"SCHID48_STID243",0,1,"SCHID48_STID209","SCHID48_STID231","SCHID48_STID232","SCHID48_STID230","SCHID48_STID219","SCHID48_STID299","SCHID48_STID210","SCHID48_STID221","SCHID48_STID184",NA,8,0,1,48,0,1,1,0
"8315",0,NA,"SCHID48_STID244",0,0,"SCHID48_STID226","SCHID48_STID221","SCHID48_STID191","SCHID48_STID219","SCHID48_STID236","SCHID48_STID283","SCHID48_STID275","SCHID48_STID317","SCHID48_STID273","SCHID48_STID295",8,0,1,48,0,1,1,0
"8316",0,NA,"SCHID48_STID245",0,1,"SCHID48_STID222","SCHID48_STID173","SCHID48_STID177","SCHID48_STID189","SCHID48_STID207","SCHID48_STID214","SCHID48_STID258","SCHID48_STID253","SCHID48_STID306","SCHID48_STID302",8,0,1,48,0,1,0,0
